id,zpid,name,category
36222,25705182,Sprouts Farmers Market,grocery store
36226,25705182,Tustin Ranch Elementary School,school
36233,25506311,Tustin High School,school
36237,25506311,Heritage Park,park
36241,25506311,Ralphs,grocery store
36242,25506311,Costco,grocery store
36243,25506311,Sprouts Farmers Market,grocery store
36250,25506311,Tustin Ranch Elementary School,school
36255,25705207,Tustin Sports Park,park
36256,25705207,Heritage Park,park
36259,25705207,Ralphs,grocery store
36260,25705207,Costco,grocery store
36261,25705207,Sprouts Farmers Market,grocery store
36265,25705207,Tustin Ranch Elementary School,school
36274,25506585,Tustin Sports Park,park
36275,25506585,Heritage Park,park
36278,25506585,Ralphs,grocery store
36279,25506585,Costco,grocery store
36280,25506585,Sprouts Farmers Market,grocery store
36281,25506585,Barbara Benson Elementary School,school
36285,25506585,Tustin Ranch Elementary School,school
36292,25733317,Tustin High School,school
36295,25733317,Tustin Sports Park,park
36296,25733317,Heritage Park,park
36300,25733317,Ralphs,grocery store
36301,25733317,Costco,grocery store
36302,25733317,Sprouts Farmers Market,grocery store
36308,25733317,Tustin Ranch Elementary School,school
36314,25506433,Tustin Sports Park,park
36315,25506433,Heritage Park,park
36318,25506433,Ralphs,grocery store
36319,25506433,Costco,grocery store
36320,25506433,Sprouts Farmers Market,grocery store
36325,25506433,Tustin Ranch Elementary School,school
36334,25510015,Orchard Hills School,school
36335,25510015,Pioneer Middle School,school
36337,25510015,Peters Canyon Regional Park,park
36338,25510015,Cedar Grove Park,park
36339,25510015,Citrus Ranch Park,park
36341,25510015,Myford Elementary School,school
36343,25510015,Peters Canyon Elementary School,school
36352,25749509,Pioneer Middle School,school
36354,25749509,Peters Canyon Regional Park,park
36355,25749509,Cedar Grove Park,park
36356,25749509,Pioneer Road Park,park
36357,25749509,Citrus Ranch Park,park
36358,25749509,Peters Canyon Elementary School,school
36367,25513977,Orchard Hills School,school
36368,25513977,Pioneer Middle School,school
36370,25513977,Peters Canyon Regional Park,park
36371,25513977,Cedar Grove Park,park
36372,25513977,Citrus Ranch Park,park
36373,25513977,Peters Canyon Elementary School,school
36383,25707990,Arnold O. Beckman High School,school
36386,25707990,Tustin Sports Park,park
36387,25707990,Heritage Park,park
36389,25707990,Ralphs,grocery store
36390,25707990,Costco,grocery store
36391,25707990,Sprouts Farmers Market,grocery store
36395,25707990,Tustin Ranch Elementary School,school
36402,25513879,Pioneer Middle School,school
36404,25513879,Peters Canyon Regional Park,park
36405,25513879,Cedar Grove Park,park
36406,25513879,Pioneer Road Park,park
36407,25513879,Citrus Ranch Park,park
36408,25513879,Peters Canyon Elementary School,school
36416,25749599,Pioneer Middle School,school
36418,25749599,Peters Canyon Regional Park,park
36419,25749599,Cedar Grove Park,park
36420,25749599,Pioneer Road Park,park
36421,25749599,Citrus Ranch Park,park
36422,25749599,Peters Canyon Elementary School,school
36430,25514396,Peters Canyon Regional Park,park
36431,25514396,Pioneer Road Park,park
36434,25688550,Myford Elementary School,school
36436,25688550,Tustin Sports Park,park
36437,25688550,Heritage Park,park
36439,25688550,Ralphs,grocery store
36440,25688550,Costco,grocery store
36441,25688550,Sprouts Farmers Market,grocery store
36444,25688550,Tustin Ranch Elementary School,school
36452,25506680,Tustin High School,school
36455,25506680,Tustin Sports Park,park
36456,25506680,Heritage Park,park
36459,25506680,Ralphs,grocery store
36460,25506680,Costco,grocery store
36461,25506680,Sprouts Farmers Market,grocery store
36465,25506680,Tustin Ranch Elementary School,school
36473,25507687,Tustin Sports Park,park
36474,25507687,Heritage Park,park
36477,25507687,Ralphs,grocery store
36478,25507687,Costco,grocery store
36479,25507687,Barbara Benson Elementary School,school
36483,25507687,Tustin Ranch Elementary School,school
36484,25507687,Trader Joe's,grocery store
36491,25514287,Peters Canyon Regional Park,park
36492,25514287,Cedar Grove Park,park
36493,25514287,Pioneer Road Park,park
36494,25514287,Peters Canyon Elementary School,school
36499,25507796,Pioneer Middle School,school
36500,25507796,Citrus Ranch Park,park
36502,25507796,Myford Elementary School,school
36504,25507796,Tustin Sports Park,park
36505,25507796,Heritage Park,park
36506,25507796,Ralphs,grocery store
36507,25507796,Costco,grocery store
36508,25507796,Barbara Benson Elementary School,school
36512,25507796,Tustin Ranch Elementary School,school
36518,25749677,Pioneer Middle School,school
36520,25749677,Peters Canyon Regional Park,park
36521,25749677,Cedar Grove Park,park
36522,25749677,Pioneer Road Park,park
36523,25749677,Citrus Ranch Park,park
36524,25749677,Peters Canyon Elementary School,school
36534,25748165,Orchard Hills School,school
36535,25748165,Pioneer Middle School,school
36536,25748165,Hicks Canyon Elementary School,school
36537,25748165,Cedar Grove Park,park
36538,25748165,Citrus Ranch Park,park
36540,25748165,Myford Elementary School,school
36541,25748165,Tustin Sports Park,park
36543,25748165,Peters Canyon Elementary School,school
36545,25748165,Tustin Ranch Elementary School,school
36552,25748413,Hicks Canyon Elementary School,school
36553,25748413,Arnold O. Beckman High School,school
36556,25748413,Myford Elementary School,school
36558,25748413,Tustin Sports Park,park
36559,25748413,Heritage Park,park
36561,25748413,Ralphs,grocery store
36562,25748413,Costco,grocery store
36563,25748413,Sprouts Farmers Market,grocery store
36566,25748413,Tustin Ranch Elementary School,school
36574,25748317,Orchard Hills School,school
36575,25748317,Pioneer Middle School,school
36576,25748317,Hicks Canyon Elementary School,school
36577,25748317,Cedar Grove Park,park
36578,25748317,Citrus Ranch Park,park
36580,25748317,Myford Elementary School,school
36581,25748317,Tustin Sports Park,park
36583,25748317,Peters Canyon Elementary School,school
36585,25748317,Tustin Ranch Elementary School,school
36594,25748335,Orchard Hills School,school
36595,25748335,Pioneer Middle School,school
36596,25748335,Hicks Canyon Elementary School,school
36597,25748335,Cedar Grove Park,park
36598,25748335,Citrus Ranch Park,park
36600,25748335,Myford Elementary School,school
36601,25748335,Tustin Sports Park,park
36603,25748335,Peters Canyon Elementary School,school
36605,25748335,Tustin Ranch Elementary School,school
36613,111422008,Pioneer Middle School,school
36614,111422008,Hicks Canyon Elementary School,school
36615,111422008,Citrus Ranch Park,park
36619,111422008,Myford Elementary School,school
36621,111422008,Tustin Sports Park,park
36622,111422008,Heritage Park,park
36624,111422008,Ralphs,grocery store
36625,111422008,Costco,grocery store
36626,111422008,Sprouts Farmers Market,grocery store
36628,111422008,Tustin Ranch Elementary School,school
36634,25748052,Orchard Hills School,school
36635,25748052,Pioneer Middle School,school
36636,25748052,Hicks Canyon Elementary School,school
36637,25748052,Cedar Grove Park,park
36638,25748052,Citrus Ranch Park,park
36640,25748052,Myford Elementary School,school
36641,25748052,Tustin Sports Park,park
36643,25748052,Peters Canyon Elementary School,school
36645,25748052,Tustin Ranch Elementary School,school
36652,25749554,Pioneer Middle School,school
36654,25749554,Peters Canyon Regional Park,park
36655,25749554,Cedar Grove Park,park
36656,25749554,Pioneer Road Park,park
36657,25749554,Citrus Ranch Park,park
36658,25749554,Peters Canyon Elementary School,school
36667,25705631,Pioneer Middle School,school
36668,25705631,Hicks Canyon Elementary School,school
36669,25705631,Citrus Ranch Park,park
36672,25705631,Myford Elementary School,school
36674,25705631,Tustin Sports Park,park
36675,25705631,Heritage Park,park
36677,25705631,Ralphs,grocery store
36678,25705631,Costco,grocery store
36679,25705631,Sprouts Farmers Market,grocery store
36681,25705631,Tustin Ranch Elementary School,school
36686,51632162,Peters Canyon Regional Park,park
36687,51632162,Cedar Grove Park,park
36688,51632162,Pioneer Road Park,park
36689,51632162,Peters Canyon Elementary School,school
36695,25507704,Myford Elementary School,school
36697,25507704,Tustin Sports Park,park
36698,25507704,Heritage Park,park
36701,25507704,Ralphs,grocery store
36702,25507704,Costco,grocery store
36703,25507704,Sprouts Farmers Market,grocery store
36704,25507704,Barbara Benson Elementary School,school
36708,25507704,Tustin Ranch Elementary School,school
36715,25705776,Pioneer Middle School,school
36716,25705776,Hicks Canyon Elementary School,school
36717,25705776,Citrus Ranch Park,park
36721,25705776,Myford Elementary School,school
36723,25705776,Tustin Sports Park,park
36724,25705776,Heritage Park,park
36726,25705776,Ralphs,grocery store
36727,25705776,Costco,grocery store
36728,25705776,Sprouts Farmers Market,grocery store
36730,25705776,Tustin Ranch Elementary School,school
36734,25705275,Arnold O. Beckman High School,school
36737,25705275,Myford Elementary School,school
36739,25705275,Tustin Sports Park,park
36740,25705275,Heritage Park,park
36742,25705275,Ralphs,grocery store
36743,25705275,Costco,grocery store
36744,25705275,Sprouts Farmers Market,grocery store
36747,25705275,Tustin Ranch Elementary School,school
36755,25708739,Pioneer Middle School,school
36756,25708739,Hicks Canyon Elementary School,school
36757,25708739,Citrus Ranch Park,park
36760,25708739,Myford Elementary School,school
36762,25708739,Tustin Sports Park,park
36763,25708739,Heritage Park,park
36765,25708739,Ralphs,grocery store
36767,25708739,Tustin Ranch Elementary School,school
36774,25705556,Pioneer Middle School,school
36775,25705556,Cedar Grove Park,park
36776,25705556,Citrus Ranch Park,park
36778,25705556,Myford Elementary School,school
36779,25705556,Tustin Sports Park,park
36780,25705556,Heritage Park,park
36782,25705556,Tustin Ranch Elementary School,school
36791,25474362,Tustin High School,school
36802,25474362,99 Ranch Market,grocery store
36810,25707404,Citrus Ranch Park,park
36812,25707404,Myford Elementary School,school
36814,25707404,Tustin Sports Park,park
36815,25707404,Heritage Park,park
36817,25707404,Ralphs,grocery store
36818,25707404,Costco,grocery store
36821,25707404,Tustin Ranch Elementary School,school
36828,25705553,Pioneer Middle School,school
36829,25705553,Cedar Grove Park,park
36830,25705553,Citrus Ranch Park,park
36832,25705553,Myford Elementary School,school
36834,25705553,Tustin Sports Park,park
36835,25705553,Heritage Park,park
36836,25705553,Ralphs,grocery store
36838,25705553,Tustin Ranch Elementary School,school
36847,25514349,Peters Canyon Regional Park,park
36848,25514349,Pioneer Road Park,park
36852,25688495,Myford Elementary School,school
36854,25688495,Tustin Sports Park,park
36855,25688495,Heritage Park,park
36857,25688495,Ralphs,grocery store
36858,25688495,Costco,grocery store
36859,25688495,Sprouts Farmers Market,grocery store
36862,25688495,Tustin Ranch Elementary School,school
36870,25688616,Pioneer Middle School,school
36871,25688616,Citrus Ranch Park,park
36873,25688616,Myford Elementary School,school
36875,25688616,Tustin Sports Park,park
36876,25688616,Heritage Park,park
36878,25688616,Ralphs,grocery store
36879,25688616,Costco,grocery store
36880,25688616,Sprouts Farmers Market,grocery store
36883,25688616,Tustin Ranch Elementary School,school
36890,25749774,Pioneer Middle School,school
36891,25749774,Hicks Canyon Elementary School,school
36892,25749774,Citrus Ranch Park,park
36894,25749774,Myford Elementary School,school
36896,25749774,Tustin Sports Park,park
36897,25749774,Heritage Park,park
36899,25749774,Ralphs,grocery store
36901,25749774,Tustin Ranch Elementary School,school
36910,25513828,Pioneer Middle School,school
36912,25513828,Peters Canyon Regional Park,park
36913,25513828,Cedar Grove Park,park
36914,25513828,Pioneer Road Park,park
36915,25513828,Citrus Ranch Park,park
36916,25513828,Peters Canyon Elementary School,school
36924,25707437,Pioneer Middle School,school
36925,25707437,Citrus Ranch Park,park
36927,25707437,Myford Elementary School,school
36929,25707437,Tustin Sports Park,park
36930,25707437,Heritage Park,park
36931,25707437,Ralphs,grocery store
36932,25707437,Costco,grocery store
36935,25707437,Tustin Ranch Elementary School,school
36942,25474392,Tustin High School,school
36953,25474392,99 Ranch Market,grocery store
36961,25705592,Pioneer Middle School,school
36962,25705592,Cedar Grove Park,park
36963,25705592,Citrus Ranch Park,park
36965,25705592,Myford Elementary School,school
36967,25705592,Tustin Sports Park,park
36968,25705592,Heritage Park,park
36970,25705592,Ralphs,grocery store
36972,25705592,Tustin Ranch Elementary School,school
36982,83277076,Victory Park,park
36985,83277076,Costco,grocery store
36993,83277076,Ron Foell Park,park
36998,325863980,Victory Park,park
37001,325863980,Costco,grocery store
37004,325863980,Whole Foods Market,grocery store
37009,325863980,Ron Foell Park,park
37010,325863980,Plaza Vista School,school
37015,51632098,Pioneer Middle School,school
37016,51632098,Peters Canyon Regional Park,park
37017,51632098,Cedar Grove Park,park
37018,51632098,Pioneer Road Park,park
37019,51632098,Peters Canyon Elementary School,school
37025,89158063,Victory Park,park
37038,69246429,Victory Park,park
37044,69246429,Venado Middle School,school
37045,69246429,Deerfield Elementary School,school
37050,69246429,College Park Elementary School,school
37051,69246429,Greentree Elementary School,school
37052,69246429,Ralphs,grocery store
37054,69246429,Trader Joe's,grocery store
37057,69246429,99 Ranch Market,grocery store
37059,83283499,Victory Park,park
37062,83283499,Costco,grocery store
37075,83304034,Victory Park,park
37077,83304034,Costco,grocery store
37085,83304034,Ron Foell Park,park
37091,51632161,Peters Canyon Regional Park,park
37092,51632161,Cedar Grove Park,park
37093,51632161,Pioneer Road Park,park
37094,51632161,Peters Canyon Elementary School,school
37100,83290236,Victory Park,park
37103,83290236,Costco,grocery store
37115,51632046,Pioneer Middle School,school
37117,51632046,Peters Canyon Regional Park,park
37118,51632046,Cedar Grove Park,park
37119,51632046,Pioneer Road Park,park
37120,51632046,Citrus Ranch Park,park
37121,51632046,Peters Canyon Elementary School,school
37128,125131979,Victory Park,park
37130,125131979,Costco,grocery store
37133,125131979,Whole Foods Market,grocery store
37139,125131979,Ron Foell Park,park
37140,125131979,Plaza Vista School,school
37145,306362341,Albertsons,grocery store
37146,306362341,Tustin High School,school
37159,306362341,99 Ranch Market,grocery store
37160,306362341,Sprouts Farmers Market,grocery store
37165,325861472,Albertsons,grocery store
37166,325861472,Tustin High School,school
37180,325861472,99 Ranch Market,grocery store
37181,325861472,Sprouts Farmers Market,grocery store
37185,69259366,Victory Park,park
37190,69259366,Deerfield Elementary School,school
37192,69259366,College Park Elementary School,school
37193,69259366,Greentree Elementary School,school
37195,69259366,Trader Joe's,grocery store
37198,69259366,99 Ranch Market,grocery store
37201,69259366,Ron Foell Park,park
37202,69259366,Plaza Vista School,school
37206,83263870,Victory Park,park
37209,83263870,Costco,grocery store
37217,83263870,Ron Foell Park,park
37223,25510291,Pioneer Middle School,school
37224,25510291,Peters Canyon Regional Park,park
37225,25510291,Cedar Grove Park,park
37226,25510291,Citrus Ranch Park,park
37228,25510291,Peters Canyon Elementary School,school
37239,64707984,Victory Park,park
37242,64707984,Costco,grocery store
37246,64707984,Deerfield Elementary School,school
37252,64707984,College Park Elementary School,school
37253,64707984,Greentree Elementary School,school
37256,64707984,99 Ranch Market,grocery store
37259,69247968,Victory Park,park
37261,69247968,Costco,grocery store
37265,69247968,Whole Foods Market,grocery store
37274,69247968,Albertsons,grocery store
37275,69247968,Sprouts Farmers Market,grocery store
37276,69247968,99 Ranch Market,grocery store
37278,69247968,Ron Foell Park,park
37287,79814881,99 Ranch Market,grocery store
37295,51632071,Pioneer Middle School,school
37296,51632071,Peters Canyon Regional Park,park
37297,51632071,Cedar Grove Park,park
37298,51632071,Pioneer Road Park,park
37299,51632071,Peters Canyon Elementary School,school
37304,325863978,Victory Park,park
37308,325863978,Costco,grocery store
37311,325863978,Whole Foods Market,grocery store
37315,325863978,Ron Foell Park,park
37324,83292105,Victory Park,park
37327,83292105,Costco,grocery store
37335,83292105,Ron Foell Park,park
37340,64569723,Victory Park,park
37345,64569723,Venado Middle School,school
37346,64569723,Deerfield Elementary School,school
37351,64569723,College Park Elementary School,school
37352,64569723,Greentree Elementary School,school
37353,64569723,Ralphs,grocery store
37355,64569723,Trader Joe's,grocery store
37358,64569723,99 Ranch Market,grocery store
37361,89159836,Victory Park,park
37374,51632129,Pioneer Middle School,school
37375,51632129,Peters Canyon Regional Park,park
37376,51632129,Cedar Grove Park,park
37377,51632129,Pioneer Road Park,park
37378,51632129,Peters Canyon Elementary School,school
37384,325863951,Victory Park,park
37387,325863951,Costco,grocery store
37390,325863951,Whole Foods Market,grocery store
37394,325863951,Ron Foell Park,park
37402,59726256,Pioneer Middle School,school
37403,59726256,Peters Canyon Regional Park,park
37404,59726256,Arroyo Elementary School,school
37405,59726256,Cedar Grove Park,park
37406,59726256,Pioneer Road Park,park
37407,59726256,Citrus Ranch Park,park
37408,59726256,Peters Canyon Elementary School,school
37414,25425771,Serrano Elementary School,school
37415,25425771,Villa Park High School,school
37416,25425771,Ralphs,grocery store
37419,25425771,Linda Vista Elementary School,school
37421,25425771,Villa Park Elementary School,school
37426,25421176,Serrano Elementary School,school
37427,25421176,Villa Park High School,school
37428,25421176,Ralphs,grocery store
37433,25421176,Villa Park Elementary School,school
37440,25421110,Linda Vista Elementary School,school
37444,25426071,Villa Park High School,school
37445,25426071,Ralphs,grocery store
37448,25426071,El Modena High School,school
37452,25426071,Villa Park Elementary School,school
37458,25419838,Trader Joe's,grocery store
37460,25419838,Serrano Elementary School,school
37461,25419838,Villa Park High School,school
37462,25419838,Ralphs,grocery store
37465,25419838,Sprouts Farmers Market,grocery store
37467,25419838,Nohl Canyon Elementary School,school
37474,25420344,Villa Park High School,school
37477,25420344,Linda Vista Elementary School,school
37478,25420344,Villa Park Elementary School,school
37481,25425992,Villa Park High School,school
37482,25425992,Ralphs,grocery store
37489,25425992,Villa Park Elementary School,school
37496,25425666,Serrano Elementary School,school
37497,25425666,Villa Park High School,school
37498,25425666,Ralphs,grocery store
37502,25425666,Villa Park Elementary School,school
37508,25419795,Serrano Elementary School,school
37509,25419795,Villa Park High School,school
37510,25419795,Ralphs,grocery store
37514,25419795,Villa Park Elementary School,school
37521,25426559,Villa Park High School,school
37522,25426559,Ralphs,grocery store
37525,25426559,El Modena High School,school
37529,25426559,Villa Park Elementary School,school
37535,25425887,Villa Park High School,school
37536,25425887,Ralphs,grocery store
37540,25425887,Linda Vista Elementary School,school
37541,25425887,Villa Park Elementary School,school
37548,25425940,Serrano Elementary School,school
37549,25425940,Villa Park High School,school
37550,25425940,Ralphs,grocery store
37556,25425940,Villa Park Elementary School,school
37565,25427017,Trader Joe's,grocery store
37568,25427017,Serrano Elementary School,school
37569,25427017,Villa Park High School,school
37570,25427017,Ralphs,grocery store
37575,25427017,Villa Park Elementary School,school
37582,25427019,Trader Joe's,grocery store
37584,25427019,Serrano Elementary School,school
37585,25427019,Villa Park High School,school
37586,25427019,Ralphs,grocery store
37591,25427019,Villa Park Elementary School,school
37598,25420182,Serrano Elementary School,school
37599,25420182,Villa Park High School,school
37600,25420182,Ralphs,grocery store
37604,25420182,Villa Park Elementary School,school
37612,25426338,Villa Park High School,school
37616,25426338,Linda Vista Elementary School,school
37617,25426338,Villa Park Elementary School,school
37620,25202355,Whole Foods Market,grocery store
37632,25202355,Vista View Middle School,school
37634,25202355,Star View Elementary School,school
37640,25185181,Bolsa Grande High School,school
37646,25185181,Sarah McGarvin Intermediate School,school
37653,25185181,Star View Elementary School,school
37663,25305431,Eastwood Elementary School,school
37666,25309850,Westminster High School,school
37677,25309850,Eastwood Elementary School,school
37678,25309850,Sequoia Elementary School,school
37689,25304894,Eastwood Elementary School,school
37690,25304894,Sequoia Elementary School,school
37698,25720729,Pacifica High School,school
37699,25720729,Albertsons,grocery store
37705,25720729,Garden Park Elementary School,school
37716,25305351,Eastwood Elementary School,school
37720,25202624,Whole Foods Market,grocery store
37730,25202624,Vista View Middle School,school
37732,25202624,Star View Elementary School,school
37736,25202624,Costco,grocery store
37743,25305345,Eastwood Elementary School,school
37754,25202693,Star View Elementary School,school
37765,25305476,Eastwood Elementary School,school
37766,25305476,Sequoia Elementary School,school
37773,25305781,Eastwood Elementary School,school
37782,25312519,Garden Park Elementary School,school
37785,25312519,Eastwood Elementary School,school
37786,25312519,Sequoia Elementary School,school
37801,25305692,Eastwood Elementary School,school
37802,25305692,Sequoia Elementary School,school
37808,25180102,Westminster High School,school
37810,25180102,Albertsons,grocery store
37830,25305130,Eastwood Elementary School,school
37831,25305130,Sequoia Elementary School,school
37837,25305760,Eastwood Elementary School,school
37846,25304929,Eastwood Elementary School,school
37847,25304929,Sequoia Elementary School,school
37855,25305409,Eastwood Elementary School,school
37864,25304950,Eastwood Elementary School,school
37865,25304950,Sequoia Elementary School,school
37876,25312411,Eastwood Elementary School,school
37877,25312411,Sequoia Elementary School,school
37882,25192039,La Quinta High School,school
37888,25192039,Sarah McGarvin Intermediate School,school
37891,25192039,James Irvine Intermediate School,school
37895,25192039,Post Elementary School,school
37904,25305403,Eastwood Elementary School,school
37912,25185250,Sarah McGarvin Intermediate School,school
37917,25185250,Star View Elementary School,school
37930,25305244,Eastwood Elementary School,school
37939,25312438,Eastwood Elementary School,school
37940,25312438,Sequoia Elementary School,school
37945,25192685,La Quinta High School,school
37949,25192685,Sarah McGarvin Intermediate School,school
37952,25192685,Excelsior Elementary School,school
37953,25192685,James Irvine Intermediate School,school
37957,25192685,Post Elementary School,school
37964,25254365,Westminster High School,school
37965,25254365,Whole Foods Market,grocery store
37974,25254365,Schroeder Elementary School,school
37976,25254365,Circle View Elementary School,school
37980,25254365,Costco,grocery store
37987,25305257,Eastwood Elementary School,school
37988,25305257,Sequoia Elementary School,school
37995,25185253,Sarah McGarvin Intermediate School,school
38000,25185253,Star View Elementary School,school
38009,25202873,Whole Foods Market,grocery store
38016,25202873,Star View Elementary School,school
38018,25202873,Costco,grocery store
38022,25192032,La Quinta High School,school
38027,25192032,Sarah McGarvin Intermediate School,school
38030,25192032,Thomas Paine Elementary School,school
38031,25192032,James Irvine Intermediate School,school
38035,25192032,Post Elementary School,school
38041,25202176,Whole Foods Market,grocery store
38049,25202176,Vista View Middle School,school
38050,25202176,Star View Elementary School,school
38054,25202176,Costco,grocery store
38059,25206486,Mile Square Regional Park,park
38060,25206486,La Quinta High School,school
38061,25206486,Albertsons,grocery store
38066,25206486,Sarah McGarvin Intermediate School,school
38071,25206486,Thomas Paine Elementary School,school
38072,25206486,Vista View Middle School,school
38081,25720708,Pacifica High School,school
38082,25720708,Albertsons,grocery store
38088,25720708,Garden Park Elementary School,school
38095,25703713,Westminster High School,school
38097,25703713,Albertsons,grocery store
38106,25703713,Garden Park Elementary School,school
38111,25703713,Eastwood Elementary School,school
38112,25703713,Sequoia Elementary School,school
38115,25184766,Bolsa Grande High School,school
38126,25184766,Atlantis Play Center,park
38130,25772500,Whole Foods Market,grocery store
38138,25772500,Star View Elementary School,school
38145,25740749,Bolsa Grande High School,school
38161,25740749,Atlantis Play Center,park
38164,25740689,Bolsa Grande High School,school
38167,25740689,Donald S. Jordan Intermediate School,school
38181,25740689,Atlantis Play Center,park
38184,25740705,Bolsa Grande High School,school
38199,25740705,Atlantis Play Center,park
38202,25312621,Westminster High School,school
38204,25312621,Albertsons,grocery store
38213,25312621,Garden Park Elementary School,school
38218,25312621,Eastwood Elementary School,school
38219,25312621,Sequoia Elementary School,school
38223,25759121,Westminster High School,school
38226,25759121,Albertsons,grocery store
38241,79810691,Westminster High School,school
38243,79810691,Albertsons,grocery store
38257,79810691,Sequoia Elementary School,school
38261,250351690,Westminster High School,school
38263,250351690,Albertsons,grocery store
38273,250351690,Schroeder Elementary School,school
38281,25685851,Yorba Regional Park,park
38283,25685851,Esperanza High School,school
38286,25685851,Woodsboro Elementary School,school
38287,25685851,Glenknoll Elementary School,school
38288,25685851,El Rancho Charter Middle School,school
38292,25394561,Vons,grocery store
38293,25394561,Yorba Linda High School,school
38298,25394561,Fairmont Elementary School,school
38299,25394561,Bernardo Yorba Middle School,school
38312,111425005,Yorba Linda Middle School,school
38313,111425005,Van Buren Elementary School,school
38314,111425005,Hurless Barton Park,park
38317,111425005,Sprouts Farmers Market,grocery store
38328,25390262,Yorba Linda Middle School,school
38330,25390262,Hurless Barton Park,park
38333,25390262,Sprouts Farmers Market,grocery store
38335,25685799,Yorba Regional Park,park
38337,25685799,Esperanza High School,school
38340,25685799,Woodsboro Elementary School,school
38341,25685799,Glenknoll Elementary School,school
38345,25728602,Yorba Regional Park,park
38346,25728602,Vons,grocery store
38353,25728602,Woodsboro Elementary School,school
38355,25728602,Sprouts Farmers Market,grocery store
38361,25393718,Yorba Regional Park,park
38362,25393718,Esperanza High School,school
38366,25393718,Woodsboro Elementary School,school
38367,25393718,Bernardo Yorba Middle School,school
38368,25393718,Glenknoll Elementary School,school
38372,25398815,Yorba Regional Park,park
38379,25398815,Woodsboro Elementary School,school
38386,25392009,Esperanza High School,school
38391,25392009,Fairmont Elementary School,school
38393,25392009,Bernardo Yorba Middle School,school
38400,25394577,Vons,grocery store
38401,25394577,Yorba Linda High School,school
38406,25394577,Fairmont Elementary School,school
38407,25394577,Bernardo Yorba Middle School,school
38412,25394378,Yorba Linda High School,school
38415,25394378,Fairmont Elementary School,school
38416,25394378,Bernardo Yorba Middle School,school
38423,25725892,Yorba Regional Park,park
38425,25725892,Esperanza High School,school
38428,25725892,Woodsboro Elementary School,school
38429,25725892,Bernardo Yorba Middle School,school
38430,25725892,Glenknoll Elementary School,school
38435,25397069,Vons,grocery store
38436,25397069,Yorba Linda High School,school
38445,25371905,Yorba Linda High School,school
38450,25371905,Fairmont Elementary School,school
38451,25371905,Bernardo Yorba Middle School,school
38466,25389170,Yorba Linda Middle School,school
38467,25389170,Van Buren Elementary School,school
38468,25389170,Hurless Barton Park,park
38471,25389170,Sprouts Farmers Market,grocery store
38480,111420810,Rose Drive Elementary School,school
38481,111420810,Yorba Linda Middle School,school
38482,111420810,Van Buren Elementary School,school
38483,111420810,Hurless Barton Park,park
38487,111420810,Sprouts Farmers Market,grocery store
38492,25393038,Vons,grocery store
38493,25393038,Yorba Linda High School,school
38497,25393038,Fairmont Elementary School,school
38498,25393038,Bernardo Yorba Middle School,school
38503,25395045,Vons,grocery store
38504,25395045,Yorba Linda High School,school
38509,25395045,Fairmont Elementary School,school
38510,25395045,Bernardo Yorba Middle School,school
38517,25725941,Yorba Regional Park,park
38519,25725941,Esperanza High School,school
38522,25725941,Woodsboro Elementary School,school
38523,25725941,Bernardo Yorba Middle School,school
38524,25725941,Glenknoll Elementary School,school
38528,25712584,Yorba Regional Park,park
38530,25712584,Esperanza High School,school
38533,25712584,Woodsboro Elementary School,school
38534,25712584,Glenknoll Elementary School,school
38535,25712584,El Rancho Charter Middle School,school
38543,25371011,Yorba Linda Middle School,school
38544,25371011,Van Buren Elementary School,school
38546,25371011,Hurless Barton Park,park
38548,25371011,Sprouts Farmers Market,grocery store
38553,25392644,Yorba Regional Park,park
38554,25392644,Esperanza High School,school
38557,25392644,Woodsboro Elementary School,school
38558,25392644,Bernardo Yorba Middle School,school
38559,25392644,Glenknoll Elementary School,school
38564,25391877,Esperanza High School,school
38568,25391877,Fairmont Elementary School,school
38569,25391877,Bernardo Yorba Middle School,school
38570,25391877,Glenknoll Elementary School,school
38583,111425602,Yorba Linda Middle School,school
38586,111425602,Hurless Barton Park,park
38589,111425602,Sprouts Farmers Market,grocery store
38597,25386883,Rose Drive Elementary School,school
38598,25386883,Yorba Linda Middle School,school
38599,25386883,Van Buren Elementary School,school
38600,25386883,Hurless Barton Park,park
38604,25386883,Sprouts Farmers Market,grocery store
38608,25712611,Yorba Regional Park,park
38610,25712611,Esperanza High School,school
38611,25712611,Canyon High School,school
38614,25712611,Woodsboro Elementary School,school
38615,25712611,Glenknoll Elementary School,school
38616,25712611,El Rancho Charter Middle School,school
38626,25373060,Yorba Linda Middle School,school
38627,25373060,Van Buren Elementary School,school
38629,25373060,Hurless Barton Park,park
38632,25373060,Sprouts Farmers Market,grocery store
38636,25728663,Yorba Regional Park,park
38637,25728663,Vons,grocery store
38644,25728663,Woodsboro Elementary School,school
38651,25393172,Vons,grocery store
38652,25393172,Yorba Linda High School,school
38656,25393172,Fairmont Elementary School,school
38657,25393172,Bernardo Yorba Middle School,school
38663,25712630,Yorba Regional Park,park
38665,25712630,Esperanza High School,school
38668,25712630,Woodsboro Elementary School,school
38669,25712630,Glenknoll Elementary School,school
38670,25712630,El Rancho Charter Middle School,school
38674,25399053,Yorba Regional Park,park
38675,25399053,Vons,grocery store
38688,25399124,Yorba Regional Park,park
38689,25399124,Vons,grocery store
